candidate,family,rows,weight_sum,numerator,denominator,mean_fold_r2,min_fold_r2,std_fold_r2,global_r2,report,category
gateway_risk_conservative_rls_abs_pred_s25_prediction,strong_base,11028424,28034941.5,17147971.766549863,17394888.5,0.013842353250122974,0.007641447928350753,0.007857048672328924,0.014194786787517288,strong_oof_subset_s23aux8_s17_gateway_batch_demean_zscore_stage3_narrow_v1,stage3
gateway_risk_conservative_rls_abs_pred_s25_prediction,strong_base,11028424,28034941.5,17148072.32360834,17394888.5,0.013837571944313565,0.007641500937766055,0.007853459487111742,0.014189005948020972,strong_oof_subset_s23aux8_s17_gateway_batch_rank_stage3_narrow_v1,stage3
fixed_blend_1_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148187.325778313,17394888.5,0.013849586040193883,0.0077634663745760335,0.007815730117012224,0.014182394685754218,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_pair_stage3_v1,stage3
fixed_blend_0_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148187.325778313,17394888.5,0.013849586040193883,0.0077634663745760335,0.007815730117012224,0.014182394685754218,strong_oof_contextual_blend_stage3_stream_narrow_v1,stage3
fixed_blend_0_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148187.325778313,17394888.5,0.013849586040193883,0.0077634663745760335,0.007815730117012224,0.014182394685754218,strong_oof_subset_s23aux8_s17_gateway_nonlinear_stage3_narrow_control_v1,stage3
fixed_blend_3_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148190.08233595,17394888.5,0.013847043591757369,0.007771594063721077,0.007808196629429397,0.014182236216348953,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_pair_stage3_v1,stage3
fixed_blend_0_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148197.19748199,17394888.5,0.013849452082935332,0.007703196355255626,0.007854586124051497,0.014181827179749362,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_pair_stage3_v1,stage3
fixed_blend_1_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148209.731500953,17394888.5,0.013850463647573719,0.007756035917383164,0.007747823506674148,0.014181106622157769,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_stage3_v1,stage3
fixed_blend_0_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148221.721586052,17394888.5,0.013849369617530827,0.007693095363025315,0.007808324868163219,0.014180417334319073,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_stage3_v1,stage3
fixed_blend_3_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148237.30866094,17394888.5,0.013846573619834013,0.007765291669377006,0.0077390547903426156,0.01417952126218347,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_stage3_v1,stage3
ctx_blend_0_weight_tb100_min20000_p1000_contextual_blend,contextual_blend,11028424,28034941.224243164,17148287.589629397,17394888.391910754,0.013843371745766908,0.007776857195299303,0.007779520548047903,0.014176624576449415,strong_oof_contextual_blend_stage3_stream_narrow_v1,stage3
fixed_blend_2_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148290.60180206,17394888.5,0.013843899936696723,0.007764285187379483,0.007805358512104307,0.014176457537968257,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_pair_stage3_v1,stage3
ctx_blend_0_weight_abs_diff_tb100_min20000_p1000_contextual_blend,contextual_blend,11028424,28034941.224243164,17148293.596615143,17394888.391910754,0.013842908891816741,0.007774913861761212,0.007779952312121946,0.014176279245935675,strong_oof_contextual_blend_stage3_stream_narrow_v1,stage3
fixed_blend_2_w0p75_fixed_blend,fixed_blend,11028424,28034941.5,17148311.73048013,17394888.5,0.013844797922559637,0.007756703435360279,0.00773718642582715,0.014175242889304496,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_stage3_v1,stage3
ctx_blend_0_weight_tb100_min20000_p10000_contextual_blend,contextual_blend,11028424,28034941.224243164,17148396.86305505,17394888.391910754,0.013836172496225796,0.00776042588117698,0.007789153239696999,0.014170342649069911,strong_oof_contextual_blend_stage3_stream_narrow_v1,stage3
ctx_blend_0_weight_abs_diff_tb100_min20000_p10000_contextual_blend,contextual_blend,11028424,28034941.224243164,17148399.383503437,17394888.391910754,0.013835977961980439,0.007759587930850187,0.007789335374839441,0.014170197753148206,strong_oof_contextual_blend_stage3_stream_narrow_v1,stage3
wf_blend_0_wf_blend,walk_forward_blend,11028424,28034941.5,17148406.09995188,17394888.5,0.01382416367104784,0.007564080245943572,0.00786881302990997,0.014169817762736514,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_stage3_v1,stage3
wf_blend_0_wf_blend,walk_forward_blend,11028424,28034941.5,17148439.666109066,17394888.5,0.013822167275383147,0.007585855215761272,0.007876831113896358,0.014167888106378701,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_pair_stage3_v1,stage3
wf_blend_1_wf_blend,walk_forward_blend,11028424,28034941.5,17148448.03266982,17394888.5,0.013832633109209014,0.007721297925753934,0.007748170692707355,0.01416740712825959,strong_oof_subset_s23aux8_s17_gateway_signed_square_cube_stage3_v1,stage3
ctx_blend_0_abs_diff_tb100_min20000_p1000_contextual_blend,contextual_blend,11028424,28034941.224243164,17148499.86447914,17394888.391910754,0.013829976210160267,0.007750743761355872,0.007794470846926087,0.014164421287473972,strong_oof_contextual_blend_stage3_stream_narrow_v1,stage3
